Product Name,Item Number ,Sales Units,SRP (CNY),"Promo Discount
(OFF)",Selling Price (CNY),Selling Price (USD),Gross Sales Revenue (USD),USD VAT (13%),Net Sales Revenue (USD),Channel Gross Margin %,Channel Profits (USD),Disti Gross Margin %,Disti Profits (USD),Marketing Support %,Marketing Fee (5%),Unit Price,"Payment Amount
(USD)",Disti Cost % from SRP
ARMORED CORE VI FIRES OF RUBICON Standard Edition,E05837,476,298.0,0.4,178.0,24.27386,11554.35736,3.1556018,10052.2909032,0.2,2010.4581806400001,0.05,502.61454516000003,0.05,502.61454516000003,14.78,7035.28,0.6088854430238948
BLACK CLOVER: QUARTET KNIGHTS,E02895,41,268.0,0.9,26.799999999999994,3.6547159999999987,149.84335599999994,0.47511307999999985,130.36371971999995,0.2,26.072743943999992,0.05,6.518185985999998,0.05,6.518185985999998,2.23,91.42999999999999,0.6101705303503748
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,E02950,19,288.0,0.85,43.0,5.86391,111.41429,0.7623082999999999,96.93043229999999,0.2,19.38608646,0.05,4.846521615,0.05,4.846521615,3.57,67.83,0.608808798225075
Captain Tsubasa: Rise of New Champions,E03350,59,198.0,0.85,29.0,3.9547299999999996,233.32906999999997,0.5141148999999999,202.99629089999996,0.2,40.59925817999999,0.05,10.149814544999998,0.05,10.149814544999998,2.41,142.19,0.6093968488367095
Captain Tsubasa: Rise of New Champions - Deluxe Edition,E04120,37,298.0,0.85,44.0,6.00028,222.01036,0.7800364000000001,193.14901319999998,0.2,38.62980264,0.05,9.65745066,0.05,9.65745066,3.65,135.04999999999998,0.6083049457691974
Captain Tsubasa: Rise of New Champions - Ultimate Edition,E06275,133,398.0,0.85,59.0,8.045829999999999,1070.0953899999997,1.0459578999999999,930.9829892999999,0.2,186.19659786,0.05,46.549149465,0.05,46.549149465,4.9,651.7,0.6090111275033155
CODE VEIN,E03009,401,268.0,0.85,40.0,5.4548,2187.3748,0.709124,1903.0160759999999,0.2,380.6032152,0.05,95.1508038,0.05,95.1508038,3.32,1331.32,0.6086382635477011
CODE VEIN Deluxe Edition,E03483 ,803,368.0,0.85,55.0,7.500349999999999,6022.78105,0.9750454999999999,5239.819513499999,0.2,1047.9639026999998,0.05,261.99097567499996,0.05,261.99097567499996,4.57,3669.71,0.6093048991047085
DARK SOULS II: Scholar of the First Sin,E01927,19,198.0,0.0,198.0,27.00126,513.0239399999999,3.5101638,446.33082779999995,0.2,89.26616555999999,0.05,22.316541389999998,0.05,22.316541389999998,16.44,312.36,0.608860475400037
DARK SOULS II: Scholar of the First Sin,E01927,1047,198.0,0.5,99.0,13.50063,14135.159609999999,1.7550819,12297.588860699998,0.2,2459.5177721399996,0.05,614.8794430349999,0.05,614.8794430349999,8.22,8606.34,0.608860475400037
DARK SOULS III,E01572,42,268.0,0.0,268.0,36.54716,1534.98072,4.7511308,1335.4332264,0.2,267.08664528,0.05,66.77166132,0.05,66.77166132,22.26,934.9200000000001,0.6090760540627508
DARK SOULS III,E01572,1039,268.0,0.5,134.0,18.27358,18986.24962,2.3755654,16518.0371694,0.2,3303.60743388,0.05,825.90185847,0.05,825.90185847,11.13,11564.070000000002,0.6090760540627508
DARK SOULS III - Season Pass,E01893,37,138.0,0.0,138.0,18.81906,696.30522,2.4464778000000003,605.7855414,0.2,121.15710828000002,0.05,30.289277070000004,0.05,30.289277070000004,11.46,424.02000000000004,0.6089570892488786
DARK SOULS III - Season Pass,E01893,233,138.0,0.5,69.0,9.40953,2192.42049,1.2232389000000001,1907.4058263,0.2,381.48116526,0.05,95.370291315,0.05,95.370291315,5.73,1335.0900000000001,0.6089570892488786
DARK SOULS III Deluxe Edition,E02323,30,398.0,0.0,398.0,54.275259999999996,1628.2577999999999,7.0557837999999995,1416.5842859999998,0.2,283.31685719999996,0.05,70.82921429999999,0.05,70.82921429999999,33.05,991.4999999999999,0.6089330571608501
DARK SOULS III Deluxe Edition,E02323,2222,398.0,0.5,199.0,27.137629999999998,60299.813859999995,3.5278918999999997,52460.838058199995,0.2,10492.16761164,0.05,2623.04190291,0.05,2623.04190291,16.53,36729.66,0.6091173031690683
DARK SOULS: REMASTERED,E02716,54,198.0,0.0,198.0,27.00126,1458.0680399999999,3.5101638,1268.5191948,0.2,253.70383895999998,0.05,63.425959739999996,0.05,63.425959739999996,16.44,887.7600000000001,0.608860475400037
DARK SOULS: REMASTERED,E02716,1806,198.0,0.5,99.0,13.50063,24382.137779999997,1.7550819,21212.4598686,0.2,4242.49197372,0.05,1060.62299343,0.05,1060.62299343,8.22,14845.320000000002,0.6088604754000371
DEATH NOTE Killer Within,E06643,3,48.0,0.0,48.0,6.54576,19.637279999999997,0.8509488,17.084433599999997,0.2,3.4168867199999995,0.05,0.8542216799999999,0.05,0.8542216799999999,3.99,11.97,0.6095548874385863
DEATH NOTE Killer Within,E06643,7,48.0,0.2,38.400000000000006,5.236608,36.656256,0.6807590400000001,31.890942720000005,0.2,6.378188544000001,0.07,2.2323659904000004,0.05,1.5945471360000003,3.1,21.7,0.5919862628632886
DEATH NOTE Killer Within,E06643,18,48.0,0.25,36.0,4.909319999999999,88.36775999999999,0.6382115999999999,76.8799512,0.2,15.37599024,0.05,3.84399756,0.05,3.84399756,2.99,53.82000000000001,0.6090456519436502
DEATH NOTE Killer Within Special Edition,E06646,2,98.0,0.25,73.5,10.023195,20.04639,1.30301535,17.440359299999997,0.2,3.48807186,0.05,0.872017965,0.05,0.872017965,6.1,12.2,0.6085883792543196
Digimon Story Cyber Sleuth: Complete Edition,E05368,41,228.0,0.61,88.0,12.00056,492.02296,1.5600728000000001,428.0599752,0.2,85.61199504000001,0.05,21.402998760000003,0.05,21.402998760000003,7.31,299.71,0.6091382402154566
Digimon Survive,E05471,11,298.0,0.7,89.40000000000002,12.191478000000002,134.10625800000003,1.5848921400000002,116.67244446000001,0.2,23.334488892000003,0.05,5.833622223000001,0.05,5.833622223000001,7.42,81.62,0.6086218586458507
Digimon World: Next Order,E04521,2,248.0,0.64,89.0,12.13693,24.27386,1.5778009,21.1182582,0.2,4.22365164,0.05,1.05591291,0.05,1.05591291,7.39,14.78,0.6088854430238948
DORAEMON STORY OF SEASONS,E03496,8,228.0,0.5,114.0,15.54618,124.36944,2.0210034,108.2014128,0.2,21.640282560000003,0.05,5.410070640000001,0.05,5.410070640000001,9.47,75.76,0.6091528594162682
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,E05019,15,248.0,0.3,173.0,23.59201,353.88014999999996,3.0669613,307.8757305,0.2,61.5751461,0.05,15.393786525,0.05,15.393786525,14.37,215.54999999999998,0.609104523099134
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,E05733,11,348.0,0.3,243.6,33.219732,365.417052,4.31856516,317.91283524000005,0.2,63.582567048000016,0.05,15.895641762000004,0.05,15.895641762000004,20.23,222.53,0.6089754125650382
DRAGON BALL FighterZ,E02533,1,198.0,0.0,198.0,27.00126,27.00126,3.5101638,23.491096199999998,0.2,4.698219239999999,0.05,1.1745548099999998,0.05,1.1745548099999998,16.44,16.44,0.608860475400037
DRAGON BALL FighterZ,E02533,8,198.0,0.56,87.11999999999999,11.880554399999998,95.04443519999998,1.5444720719999998,82.68865862399998,0.2,16.537731724799997,0.05,4.134432931199999,0.05,4.134432931199999,7.24,57.92,0.6093991707996389
DRAGON BALL FighterZ - FighterZ Edition,E02595,5,298.0,0.7,89.0,12.13693,60.68465,1.5778009,52.7956455,0.2,10.5591291,0.05,2.639782275,0.05,2.639782275,7.39,36.949999999999996,0.6088854430238948
DRAGON BALL FighterZ - Legendary Edition,E02596,1,398.0,0.0,398.0,54.275259999999996,54.275259999999996,7.0557837999999995,47.219476199999995,0.2,9.44389524,0.05,2.36097381,0.05,2.36097381,33.05,33.05,0.6089330571608501
DRAGON BALL FighterZ - Legendary Edition,E02596,96,398.0,0.64,143.0,19.500909999999998,1872.0873599999998,2.5351182999999997,1628.7160031999997,0.2,325.74320063999994,0.05,81.43580015999999,0.05,81.43580015999999,11.88,1140.48,0.6092023397882459
DRAGON BALL XENOVERSE 2,E02035,7,98.0,0.0,98.0,13.36426,93.54982,1.7373538,81.3883434,0.2,16.27766868,0.05,4.06941717,0.05,4.06941717,8.14,56.980000000000004,0.6090872221881347
DRAGON BALL XENOVERSE 2,E02035,9,98.0,0.0999999999999999,88.0,12.00056,108.00504000000001,1.5600728000000001,93.9643848,0.2,18.79287696,0.05,4.69821924,0.05,4.69821924,7.31,65.78999999999999,0.6091382402154565
DRAGON BALL XENOVERSE 2 Deluxe Edition,E02036,1,198.0,0.0,198.0,27.00126,27.00126,3.5101638,23.491096199999998,0.2,4.698219239999999,0.05,1.1745548099999998,0.05,1.1745548099999998,16.44,16.44,0.608860475400037
DRAGON BALL XENOVERSE 2 Deluxe Edition,E02036,13,198.0,0.5,99.0,13.50063,175.50818999999998,1.7550819,152.6921253,0.2,30.538425059999998,0.05,7.6346062649999995,0.05,7.6346062649999995,8.22,106.86000000000001,0.6088604754000371
DRAGON BALL XENOVERSE 2 Special Edition,E06308,42,248.0,0.5,124.0,16.909879999999998,710.2149599999999,2.1982844,617.8870151999998,0.2,123.57740303999998,0.05,30.894350759999995,0.05,30.894350759999995,10.3,432.6,0.6091113597494484
DRAGON BALL Z: KAKAROT,E03005,38,298.0,0.7,89.0,12.13693,461.20333999999997,1.5778009,401.2469058,0.2,80.24938116,0.05,20.06234529,0.05,20.06234529,7.39,280.82,0.6088854430238949
DRAGON BALL Z: KAKAROT Deluxe Edition,E03730,97,398.0,0.77,91.0,12.409669999999998,1203.7379899999999,1.6132570999999998,1047.2520512999997,0.2,209.45041025999996,0.05,52.36260256499999,0.05,52.36260256499999,7.56,733.3199999999999,0.6092023397882458
DRAGON BALL Z: KAKAROT Legendary Edition,E06163,386,498.0,0.75,124.0,16.909879999999998,6527.213679999999,2.1982844,5678.675901599999,0.2,1135.7351803199997,0.05,283.9337950799999,0.05,283.9337950799999,10.3,3975.8,0.6091113597494484
DRAGON BALL: Sparking! ZERO,E06127,255,298.0,0.0,298.0,40.638259999999995,10362.7563,5.2829738,9015.597980999999,0.2,1803.1195962,0.05,450.77989905,0.05,450.77989905,24.75,6311.25,0.6090319811921082
DRAGON BALL: Sparking! ZERO Deluxe Edition,E06634,123,478.0,0.0,478.0,65.18486,8017.73778,8.4740318,6975.431868600001,0.2,1395.0863737200002,0.05,348.77159343000005,0.05,348.77159343000005,39.7,4883.1,0.6090371291738603
DRAGON BALL: Sparking! ZERO Ultimate Edition,E06655,82,538.0,0.0,538.0,73.36706,6016.098919999999,9.5377178,5234.0060604,0.2,1046.8012120800001,0.05,261.70030302000004,0.05,261.70030302000004,44.68,3663.7599999999998,0.6089926460185265
DRAGON BALL: THE BREAKERS,E05011,2,98.0,0.0,98.0,13.36426,26.72852,1.7373538,23.2538124,0.2,4.65076248,0.05,1.16269062,0.05,1.16269062,8.14,16.28,0.6090872221881347
DRAGON BALL: THE BREAKERS,E05011,1,98.0,0.0999999999999999,88.0,12.00056,12.00056,1.5600728000000001,10.4404872,0.2,2.08809744,0.05,0.52202436,0.05,0.52202436,7.31,7.31,0.6091382402154566
GOD EATER 2 Rage Burst,E05369,1,268.0,0.0,268.0,36.54716,36.54716,4.7511308,31.7960292,0.2,6.35920584,0.05,1.58980146,0.05,1.58980146,22.26,22.26,0.6090760540627508
GOD EATER 2 Rage Burst,E05369,197,268.0,0.9,26.0,3.5456199999999995,698.48714,0.46093059999999997,607.6838117999998,0.2,121.53676235999997,0.05,30.384190589999992,0.05,30.384190589999992,2.16,425.52000000000004,0.6092023397882459
GOD EATER 3,E03177,2429,268.0,0.9,26.0,3.5456199999999995,8612.310979999998,0.46093059999999997,7492.710552599999,0.2,1498.5421105199998,0.05,374.63552762999996,0.05,374.63552762999996,2.16,5246.64,0.6092023397882459
GUNDAM BREAKER 4,E04524,9,298.0,0.0,298.0,40.638259999999995,365.74433999999997,5.2829738,318.1975758,0.2,63.63951516,0.05,15.90987879,0.05,15.90987879,24.75,222.75,0.6090319811921082
GUNDAM BREAKER 4 Deluxe Edition,E06529,1,448.0,0.0,448.0,61.093759999999996,61.093759999999996,7.942188799999999,53.1515712,0.2,10.63031424,0.05,2.65757856,0.05,2.65757856,37.21,37.21,0.6090638389256121
GUNDAM BREAKER 4 Ultimate Edition,E06530,2,498.0,0.0,498.0,67.91225999999999,135.82451999999998,8.828593799999998,118.16733239999998,0.2,23.633466479999996,0.05,5.908366619999999,0.05,5.908366619999999,41.36,82.72,0.6090211104740146
JoJo's Bizarre Adventure: All-Star Battle R,E03528,1,248.0,0.0,248.0,33.819759999999995,33.819759999999995,4.3965688,29.423191199999994,0.2,5.884638239999999,0.05,1.4711595599999998,0.05,1.4711595599999998,20.6,20.6,0.6091113597494484
JoJo's Bizarre Adventure: All-Star Battle R,E03528,40,248.0,0.7,74.0,10.09138,403.6552,1.3118794,351.18002399999995,0.2,70.23600479999999,0.05,17.559001199999997,0.05,17.559001199999997,6.15,246.0,0.6094310193452234
JoJo's Bizarre Adventure: All-Star Battle R,E03528,830,248.0,0.8,49.59999999999999,6.763951999999998,5614.080159999999,0.8793137599999997,4884.249739199999,0.2,976.8499478399998,0.05,244.21248695999995,0.05,244.21248695999995,4.12,3419.6,0.6091113597494484
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,E05524,4,348.0,0.7,104.0,14.182479999999998,56.72991999999999,1.8437223999999999,49.35503039999999,0.2,9.871006079999999,0.05,2.4677515199999998,0.05,2.4677515199999998,8.64,34.56,0.6092023397882459
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,E05524,62,348.0,0.72,97.0,13.227889999999999,820.1291799999999,1.7196257,713.5123865999999,0.2,142.70247731999999,0.05,35.675619329999996,0.05,35.675619329999996,8.06,499.72,0.6093186441677396
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,E06307,2,428.0,0.0,428.0,58.36635999999999,116.73271999999999,7.5876268,101.55746639999998,0.2,20.311493279999997,0.05,5.077873319999999,0.05,5.077873319999999,35.55,71.1,0.6090837256255145
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,E06307,547,428.0,0.7,128.4,17.509908,9577.919676,2.27628804,8332.79011812,0.2,1666.558023624,0.05,416.639505906,0.05,416.639505906,10.66,5831.02,0.6087981730115316
Jujutsu Kaisen Cursed Clash Deluxe Edition,E06213,2,398.0,0.35,258.0,35.18346,70.36692,4.5738498,61.2192204,0.2,12.24384408,0.05,3.06096102,0.05,3.06096102,21.43,42.86,0.6090930226873651
Jujutsu Kaisen Cursed Clash Ultimate Edition,E06212,3,498.0,0.35,323.7,44.142968999999994,132.42890699999998,5.738585969999999,115.21314908999997,0.2,23.042629817999995,0.05,5.760657454499999,0.05,5.760657454499999,26.88,80.64,0.6089304958168991
Klonoa Phantasy Reverie Series,E04522,10,198.0,0.75,49.0,6.68213,66.8213,0.8686769,58.134531,0.2,11.6269062,0.05,2.90672655,0.05,2.90672655,4.07,40.7,0.6090872221881347
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,E01592,45,98.0,0.0,98.0,13.36426,601.3917,1.7373538,523.210779,0.2,104.64215580000001,0.05,26.160538950000003,0.05,26.160538950000003,8.14,366.3,0.6090872221881346
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,E01592,196,98.0,0.0999999999999999,88.0,12.00056,2352.10976,1.5600728000000001,2046.3354912,0.2,409.26709824,0.05,102.31677456,0.05,102.31677456,7.31,1432.76,0.6091382402154567
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,E04555,2,360.0,0.26,266.0,36.27442,72.54884,4.7156746,63.1174908,0.2,12.62349816,0.05,3.15587454,0.05,3.15587454,22.09,44.18,0.6089690751774942
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,E04555,16,360.0,0.5,180.0,24.546599999999998,392.74559999999997,3.191058,341.688672,0.2,68.3377344,0.05,17.0844336,0.05,17.0844336,14.95,239.2,0.60904565194365
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,E04555,2,360.0,0.6,144.0,19.637279999999997,39.274559999999994,2.5528463999999995,34.168867199999994,0.2,6.833773439999999,0.05,1.7084433599999997,0.05,1.7084433599999997,11.96,23.92,0.6090456519436501
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,E05371,2,684.0,0.45,376.0,51.275119999999994,102.55023999999999,6.665765599999999,89.21870879999999,0.2,17.843741759999997,0.05,4.460935439999999,0.05,4.460935439999999,31.23,62.46,0.6090673215391793
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,E05371,2,684.0,0.5,342.0,46.63854,93.27708,6.0630102,81.1510596,0.2,16.23021192,0.05,4.05755298,0.05,4.05755298,28.4,56.8,0.6089384444710318
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,E05371,18,684.0,0.77,157.0,21.41009,385.38162,2.7833117,335.28200940000005,0.2,67.05640188000001,0.05,16.764100470000002,0.05,16.764100470000002,13.04,234.71999999999997,0.6090586260963872
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,E05387,1,324.0,0.5,162.0,22.091939999999997,22.091939999999997,2.8719522,19.2199878,0.2,3.84399756,0.05,0.96099939,0.05,0.96099939,13.45,13.45,0.6088193250570118
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,E02942,1,198.0,0.56,87.0,11.864189999999999,11.864189999999999,1.5423447,10.3218453,0.2,2.06436906,0.05,0.516092265,0.05,0.516092265,7.23,7.23,0.6093968488367095
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,E06292,10,398.0,0.77,91.53999999999999,12.483309799999999,124.83309799999999,1.622830274,108.60479525999999,0.2,21.720959051999998,0.07,7.6023356682,0.05,5.430239762999999,7.39,73.89999999999999,0.5919904351007935
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,E03049,63,298.0,0.5,149.0,20.319129999999998,1280.1051899999998,2.6414869,1113.6915152999998,0.2,222.73830305999996,0.05,55.68457576499999,0.05,55.68457576499999,12.37,779.31,0.6087859076643538
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,E06164,38,428.0,0.5,214.0,29.183179999999997,1108.96084,3.7938134,964.7959307999998,0.2,192.95918615999997,0.05,48.23979653999999,0.05,48.23979653999999,17.77,675.26,0.6089123940571247
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,E06165,1,468.0,0.0,468.0,63.82116,63.82116,8.2967508,55.5244092,0.2,11.104881840000001,0.05,2.7762204600000002,0.05,2.7762204600000002,38.87,38.87,0.60904565194365
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,E06165,83,468.0,0.5,234.0,31.91058,2648.57814,4.1483754,2304.2629818,0.2,460.85259636,0.05,115.21314909,0.05,115.21314909,19.43,1612.69,0.6088889640990544
New Gundam Breaker,E02758,2,268.0,0.7,80.0,10.9096,21.8192,1.418248,18.982704,0.2,3.7965408,0.05,0.9491352,0.05,0.9491352,6.64,13.28,0.6086382635477011
ONE PIECE BURNING BLOOD GOLD Edition,E05642,7,402.0,0.78,88.0,12.00056,84.00392,1.5600728000000001,73.08341039999999,0.2,14.616682079999999,0.05,3.6541705199999996,0.05,3.6541705199999996,7.31,51.169999999999995,0.6091382402154566
ONE PIECE ODYSSEY,E05083,1,298.0,0.0,298.0,40.638259999999995,40.638259999999995,5.2829738,35.355286199999995,0.2,7.071057239999999,0.05,1.7677643099999998,0.05,1.7677643099999998,24.75,24.75,0.6090319811921082
ONE PIECE ODYSSEY,E05083,1,298.0,0.5,149.0,20.319129999999998,20.319129999999998,2.6414869,17.677643099999997,0.2,3.5355286199999996,0.05,0.8838821549999999,0.05,0.8838821549999999,12.37,12.37,0.6087859076643538
ONE PIECE WORLD SEEKER,E03295,1,268.0,0.669999999999999,88.0,12.00056,12.00056,1.5600728000000001,10.4404872,0.2,2.08809744,0.05,0.52202436,0.05,0.52202436,7.31,7.31,0.6091382402154566
ONE PIECE WORLD SEEKER Deluxe Edition,E03367,2,328.0,0.73,88.0,12.00056,24.00112,1.5600728000000001,20.8809744,0.2,4.17619488,0.05,1.04404872,0.05,1.04404872,7.31,14.62,0.6091382402154566
ONE PIECE: PIRATE WARRIORS 4,E02973,13,198.0,0.56,87.0,11.864189999999999,154.23447,1.5423447,134.1839889,0.2,26.83679778,0.05,6.709199445,0.05,6.709199445,7.23,93.99000000000001,0.6093968488367095
ONE PIECE: PIRATE WARRIORS 4 Deluxe Edition,E03825,41,348.0,0.75,87.0,11.864189999999999,486.43179,1.5423447,423.1956573,0.2,84.63913146,0.05,21.159782865,0.05,21.159782865,7.23,296.43,0.6093968488367095
ONE PIECE: PIRATE WARRIORS 4 Ultimate Edition,E06098,1,448.0,0.0,448.0,61.093759999999996,61.093759999999996,7.942188799999999,53.1515712,0.2,10.63031424,0.05,2.65757856,0.05,2.65757856,37.21,37.21,0.6090638389256121
ONE PIECE: PIRATE WARRIORS 4 Ultimate Edition,E06098,416,448.0,0.7,134.0,18.27358,7601.8092799999995,2.3755654,6613.5740736,0.2,1322.71481472,0.05,330.67870368,0.05,330.67870368,11.13,4630.08,0.6090760540627508
ONE PUNCH MAN: A HERO NOBODY KNOWS,E02997,89,268.0,0.9,26.0,3.5456199999999995,315.56017999999995,0.46093059999999997,274.53735659999995,0.2,54.90747131999999,0.05,13.726867829999998,0.05,13.726867829999998,2.16,192.24,0.6092023397882459
PAC-MAN Mega Tunnel Battle: Chomp Champs - Deluxe Edition,E06652,1,148.0,0.5,74.0,10.09138,10.09138,1.3118794,8.779500599999999,0.2,1.7559001199999997,0.05,0.43897502999999993,0.05,0.43897502999999993,6.15,6.15,0.6094310193452235
SAND LAND,E06114,3,298.0,0.339999999999999,196.0,26.72852,80.18556,3.4747076,69.7614372,0.2,13.952287440000001,0.05,3.4880718600000002,0.05,3.4880718600000002,16.28,48.84,0.6090872221881347
SAND LAND Deluxe Edition,E06272,1,348.0,0.0,348.0,47.456759999999996,47.456759999999996,6.1693788,41.2873812,0.2,8.25747624,0.05,2.06436906,0.05,2.06436906,28.9,28.9,0.6089754125650382
SCARLET NEXUS,E03557,378,328.0,0.85,49.0,6.68213,2525.84514,0.8686769,2197.4852718,0.2,439.49705436000005,0.05,109.87426359000001,0.05,109.87426359000001,4.07,1538.46,0.6090872221881347
SCARLET NEXUS Deluxe Edition,E04727,73,398.0,0.85,59.0,8.045829999999999,587.3455899999999,1.0459578999999999,510.99066329999994,0.2,102.19813266,0.05,25.549533165,0.05,25.549533165,4.9,357.70000000000005,0.6090111275033155
SCARLET NEXUS Ultimate Edition,E05643,658,518.0,0.85,77.0,10.50049,6909.3224199999995,1.3650636999999999,6011.110505399999,0.2,1202.22210108,0.05,300.55552527,0.05,300.55552527,6.39,4204.62,0.6085430298967001
SD GUNDAM BATTLE ALLIANCE,E03559,1,348.0,0.0,348.0,47.456759999999996,47.456759999999996,6.1693788,41.2873812,0.2,8.25747624,0.05,2.06436906,0.05,2.06436906,28.9,28.9,0.6089754125650382
SD GUNDAM BATTLE ALLIANCE,E03559,3,348.0,0.669999999999999,114.0,15.54618,46.63854,2.0210034,40.5755298,0.2,8.11510596,0.05,2.02877649,0.05,2.02877649,9.47,28.410000000000004,0.6091528594162683
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,E05472,32,498.0,0.669999999999999,164.0,22.36468,715.66976,2.9074084,622.6326912,0.2,124.52653824,0.05,31.13163456,0.05,31.13163456,13.62,435.84,0.6089959704319489
SD GUNDAM G GENERATION CROSS RAYS,E02985,4,198.0,0.5,99.0,13.50063,54.00252,1.7550819,46.982192399999995,0.2,9.396438479999999,0.05,2.3491096199999997,0.05,2.3491096199999997,8.22,32.88,0.608860475400037
SD GUNDAM G GENERATION CROSS RAYS,E02985,30,198.0,0.75,49.0,6.68213,200.4639,0.8686769,174.403593,0.2,34.8807186,0.05,8.72017965,0.05,8.72017965,4.07,122.10000000000001,0.6090872221881347
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,E06306,1,298.0,0.0,298.0,40.638259999999995,40.638259999999995,5.2829738,35.355286199999995,0.2,7.071057239999999,0.05,1.7677643099999998,0.05,1.7677643099999998,24.75,24.75,0.6090319811921082
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,E06306,31,298.0,0.5,149.0,20.319129999999998,629.89303,2.6414869,548.0069361,0.2,109.60138721999999,0.05,27.400346804999998,0.05,27.400346804999998,12.37,383.46999999999997,0.6087859076643537
SOULCALIBUR VI,E02875,102,298.0,0.9,29.0,3.9547299999999996,403.38246,0.5141148999999999,350.94274019999995,0.2,70.18854803999999,0.05,17.547137009999997,0.05,17.547137009999997,2.41,245.82000000000002,0.6093968488367095
