Product Name,Item Number ,Sales Units,SRP (CNY),"Promo Discount
(OFF)",Selling Price (CNY),Selling Price (USD),Gross Sales Revenue (USD),USD VAT (13%),Net Sales Revenue (USD),Channel Gross Margin %,Channel Profits (USD),Disti Gross Margin %,Disti Profits (USD),Marketing Support %,Marketing Fee (5%),Unit Price,"Payment Amount
(USD)",Disti Cost % from SRP
SCARLET NEXUS Deluxe Edition,E04727,11,398.0,0.85,59.0,8.045829999999999,88.50412999999999,1.0459578999999999,76.9985931,0.2,15.39971862,0.05,3.849929655,0.05,3.849929655,4.9,53.900000000000006,0.6090111275033155
SCARLET NEXUS Deluxe Edition,E04727,0,398.0,0.0,398.0,54.275259999999996,0.0,7.0557837999999995,0.0,0.2,0.0,0.07,0.0,0.05,0.0,0.0,0.0,
SCARLET NEXUS Ultimate Edition,E05643,214,518.0,0.85,77.0,10.50049,2247.10486,1.3650636999999999,1954.9812281999998,0.2,390.99624564,0.05,97.74906141,0.05,97.74906141,6.39,1367.46,0.6085430298967001
SCARLET NEXUS Ultimate Edition,E05643,0,518.0,0.0,518.0,70.63965999999999,0.0,9.1831558,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
SD GUNDAM BATTLE ALLIANCE,E03559,1,348.0,0.0,348.0,47.456759999999996,47.456759999999996,6.1693788,41.2873812,0.2,8.25747624,0.05,2.06436906,0.05,2.06436906,28.9,28.9,0.6089754125650382
SD GUNDAM BATTLE ALLIANCE,E03559,1,348.0,0.669999999999999,114.0,15.54618,15.54618,2.0210034,13.5251766,0.2,2.7050353200000004,0.05,0.6762588300000001,0.05,0.6762588300000001,9.47,9.47,0.6091528594162682
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,E05472,6,498.0,0.669999999999999,164.0,22.36468,134.18808,2.9074084,116.74362959999999,0.2,23.34872592,0.05,5.83718148,0.05,5.83718148,13.62,81.72,0.6089959704319489
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,E05472,0,498.0,0.0,498.0,67.91225999999999,0.0,8.828593799999998,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
SD GUNDAM G GENERATION CROSS RAYS,E02985,4,198.0,0.0,198.0,27.00126,108.00504,3.5101638,93.96438479999999,0.2,18.792876959999997,0.05,4.698219239999999,0.05,4.698219239999999,16.44,65.76,0.608860475400037
SD GUNDAM G GENERATION CROSS RAYS,E02985,26,198.0,0.75,49.0,6.68213,173.73538,0.8686769,151.1497806,0.2,30.229956120000004,0.05,7.557489030000001,0.05,7.557489030000001,4.07,105.82000000000001,0.6090872221881347
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,E06306,12,298.0,0.5,149.0,20.319129999999998,243.82955999999996,2.6414869,212.13171719999997,0.2,42.42634344,0.05,10.60658586,0.05,10.60658586,12.37,148.44,0.6087859076643538
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,E06306,0,298.0,0.0,298.0,40.638259999999995,0.0,5.2829738,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
SOULCALIBUR VI,E02875,49,298.0,0.9,29.0,3.9547299999999996,193.78177,0.5141148999999999,168.59013989999997,0.2,33.718027979999995,0.05,8.429506994999999,0.05,8.429506994999999,2.41,118.09,0.6093968488367095
SOULCALIBUR VI,E02875,0,298.0,0.0,298.0,40.638259999999995,0.0,5.2829738,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
SOULCALIBUR VI Deluxe Edition,E03123,110,448.0,0.9,44.0,6.00028,660.0308,0.7800364000000001,574.226796,0.2,114.84535920000002,0.05,28.711339800000005,0.05,28.711339800000005,3.65,401.5,0.6083049457691975
SOULCALIBUR VI Deluxe Edition,E03123,0,448.0,0.0,448.0,61.093759999999996,0.0,7.942188799999999,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
SPY×ANYA: Operation Memories,E05697,1,248.0,0.3,173.0,23.59201,23.59201,3.0669613,20.5250487,0.2,4.10500974,0.05,1.026252435,0.05,1.026252435,14.37,14.37,0.609104523099134
SPY×ANYA: Operation Memories,E05697,0,248.0,0.0,248.0,33.819759999999995,0.0,4.3965688,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Super Robot Wars 30,E04508,28,368.0,0.669999999999999,121.0,16.50077,462.02155999999997,2.1451001,401.9587572,0.2,80.39175144000001,0.05,20.097937860000002,0.05,20.097937860000002,10.05,281.40000000000003,0.6090624861748877
Super Robot Wars 30,E04508,0,368.0,0.0,368.0,50.18416,0.0,6.5239408,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Super Robot Wars 30 Digital Deluxe Edition,E05097,10,528.0,0.669999999999999,174.0,23.728379999999998,237.28379999999999,3.0846894,206.436906,0.2,41.2873812,0.05,10.3218453,0.05,10.3218453,14.45,144.5,0.6089754125650382
Super Robot Wars 30 Digital Deluxe Edition,E05097,0,528.0,0.0,528.0,72.00336,0.0,9.3604368,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Super Robot Wars 30 Ultimate Edition,E05098,7,678.0,0.669999999999999,223.0,30.41051,212.87357,3.9533663,185.2000059,0.2,37.040001180000004,0.05,9.260000295000001,0.05,9.260000295000001,18.52,129.64,0.6089999805988127
Super Robot Wars 30 Ultimate Edition,E05098,0,678.0,0.0,678.0,92.45885999999999,0.0,12.019651799999998,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
SUPER ROBOT WARS X,E03632,3,248.0,0.65,86.0,11.72782,35.18346,1.5246165999999999,30.6096102,0.2,6.12192204,0.05,1.53048051,0.05,1.53048051,7.14,21.419999999999998,0.608808798225075
SUPER ROBOT WARS X,E03632,0,248.0,0.0,248.0,33.819759999999995,0.0,4.3965688,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
SWORD ART ONLINE Alicization Lycoris,E03060,6,298.0,0.84,47.0,6.409389999999999,38.45634,0.8332206999999999,33.45701579999999,0.2,6.691403159999999,0.05,1.6728507899999998,0.05,1.6728507899999998,3.9,23.4,0.6084822424598909
SWORD ART ONLINE Alicization Lycoris,E03060,0,298.0,0.0,298.0,40.638259999999995,0.0,5.2829738,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
SWORD ART ONLINE Alicization Lycoris Deluxe Edition,E03954,3,498.0,0.81,94.0,12.818779999999999,38.45634,1.6664413999999999,33.45701579999999,0.2,6.691403159999999,0.05,1.6728507899999998,0.05,1.6728507899999998,7.81,23.43,0.6092623478989421
SWORD ART ONLINE Alicization Lycoris Deluxe Edition,E03954,0,498.0,0.0,498.0,67.91225999999999,0.0,8.828593799999998,0.0,0.2,0.0,0.07,0.0,0.05,0.0,0.0,0.0,
SWORD ART ONLINE Fractured Daydream,E06120,22,298.0,0.0,298.0,40.638259999999995,894.0417199999999,5.2829738,777.8162963999998,0.2,155.56325927999998,0.05,38.890814819999996,0.05,38.890814819999996,24.75,544.5,0.6090319811921082
SWORD ART ONLINE Fractured Daydream Deluxe Edition,E06531,4,428.0,0.0,428.0,58.36635999999999,233.46543999999997,7.5876268,203.11493279999996,0.2,40.622986559999994,0.05,10.155746639999998,0.05,10.155746639999998,35.55,142.2,0.6090837256255145
SWORD ART ONLINE Fractured Daydream Premium Edition,E06532,8,498.0,0.0,498.0,67.91225999999999,543.2980799999999,8.828593799999998,472.6693295999999,0.2,94.53386591999998,0.05,23.633466479999996,0.05,23.633466479999996,41.36,330.88,0.6090211104740146
SWORD ART ONLINE Last Recollection,E05687,1,298.0,0.65,104.0,14.182479999999998,14.182479999999998,1.8437223999999999,12.338757599999997,0.2,2.4677515199999998,0.05,0.6169378799999999,0.05,0.6169378799999999,8.64,8.64,0.6092023397882459
SWORD ART ONLINE Last Recollection,E05687,0,298.0,0.0,298.0,40.638259999999995,0.0,5.2829738,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
SWORD ART ONLINE Last Recollection Deluxe Edition,E06096,1,428.0,0.649999999999999,149.0,20.319129999999998,20.319129999999998,2.6414869,17.677643099999997,0.2,3.5355286199999996,0.05,0.8838821549999999,0.05,0.8838821549999999,12.37,12.37,0.6087859076643538
SWORD ART ONLINE Last Recollection Deluxe Edition,E06096,0,428.0,0.0,428.0,58.36635999999999,0.0,7.5876268,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Sword Art Online: Fatal Bullet,E02540,40,158.0,0.85,23.0,3.13651,125.46039999999999,0.4077463,109.150548,0.2,21.8301096,0.05,5.4575274,0.05,5.4575274,1.91,76.39999999999999,0.6089570892488785
Sword Art Online: Fatal Bullet,E02540,0,158.0,0.0,158.0,21.54646,0.0,2.8010398,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Sword Art Online: Fatal Bullet - Complete Edition,E03322,34,301.5,0.85,45.0,6.1366499999999995,208.6461,0.7977645,181.522107,0.2,36.3044214,0.05,9.07610535,0.05,9.07610535,3.74,127.16000000000001,0.609453040339599
Sword Art Online: Fatal Bullet - Complete Edition,E03322,0,301.5,0.0,301.5,41.115555,0.0,5.34502215,0.0,0.2,0.0,0.07,0.0,0.05,0.0,0.0,0.0,
Sword Art Online: Hollow Realization Deluxe Edition,E02310,1,278.0,0.0,278.0,37.91086,37.91086,4.9284118,32.9824482,0.2,6.596489640000001,0.05,1.6491224100000001,0.05,1.6491224100000001,23.09,23.09,0.6090603062024971
Sword Art Online: Hollow Realization Deluxe Edition,E02310,95,278.0,0.85,41.0,5.59117,531.16115,0.7268521,462.11020049999996,0.2,92.4220401,0.05,23.105510025,0.05,23.105510025,3.41,323.95,0.6098902376425686
Sword Art Online: Lost Song,E05372,1,88.0,0.0,88.0,12.00056,12.00056,1.5600728000000001,10.4404872,0.2,2.08809744,0.05,0.52202436,0.05,0.52202436,7.31,7.31,0.6091382402154566
Sword Art Online: Lost Song,E05372,58,88.0,0.85,13.0,1.7728099999999998,102.82297999999999,0.23046529999999998,89.45599259999999,0.2,17.89119852,0.05,4.47279963,0.05,4.47279963,1.08,62.64,0.6092023397882459
SYNDUALITY Echo of Ada Deluxe Edition,E06636,1,348.0,0.0,348.0,47.456759999999996,47.456759999999996,6.1693788,41.2873812,0.2,8.25747624,0.05,2.06436906,0.05,2.06436906,28.9,28.9,0.6089754125650382
Taiko no Tatsujin: Rhythm Festival,E06129,42,248.0,0.0,248.0,33.819759999999995,1420.4299199999998,4.3965688,1235.7740303999997,0.2,247.15480607999996,0.05,61.78870151999999,0.05,61.78870151999999,20.6,865.2,0.6091113597494484
Taiko no Tatsujin: Rhythm Festival The Setlist Edition,E06635,17,348.0,0.0,348.0,47.456759999999996,806.76492,6.1693788,701.8854804,0.2,140.37709608,0.05,35.09427402,0.05,35.09427402,28.9,491.29999999999995,0.6089754125650382
Tales of Arise,E03024,21,198.0,0.629999999999999,73.0,9.95501,209.05521,1.2941513,181.8780327,0.2,36.37560654,0.05,9.093901635,0.05,9.093901635,6.06,127.25999999999999,0.6087387154809488
Tales of Arise,E03024,0,198.0,0.0,198.0,27.00126,0.0,3.5101638,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Tales of Arise - Beyond the Dawn Deluxe Edition,E06161,2,398.0,0.5,199.0,27.137629999999998,54.275259999999996,3.5278918999999997,47.219476199999995,0.2,9.44389524,0.05,2.36097381,0.05,2.36097381,16.53,33.06,0.6091173031690683
Tales of Arise - Beyond the Dawn Deluxe Edition,E06161,0,398.0,0.0,398.0,54.275259999999996,0.0,7.0557837999999995,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Tales of Arise - Beyond the Dawn Edition,E06160,10,298.0,0.5,149.0,20.319129999999998,203.19129999999998,2.6414869,176.77643099999997,0.2,35.355286199999995,0.05,8.838821549999999,0.05,8.838821549999999,12.37,123.69999999999999,0.6087859076643537
Tales of Arise - Beyond the Dawn Edition,E06160,0,298.0,0.0,298.0,40.638259999999995,0.0,5.2829738,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Tales of Arise - Beyond the Dawn Expansion,E06168,1,178.0,0.0,178.0,24.27386,24.27386,3.1556018,21.1182582,0.2,4.22365164,0.05,1.05591291,0.05,1.05591291,14.78,14.78,0.6088854430238948
Tales of Arise - Beyond the Dawn Expansion,E06168,1,178.0,0.339999999999999,117.0,15.95529,15.95529,2.0741877,13.8811023,0.2,2.7762204600000002,0.05,0.6940551150000001,0.05,0.6940551150000001,9.72,9.72,0.6092023397882458
Tales of Arise - Beyond the Dawn Ultimate Edition,E06162,7,498.0,0.5,249.0,33.956129999999995,237.69290999999996,4.414296899999999,206.79283169999997,0.2,41.358566339999996,0.05,10.339641584999999,0.05,10.339641584999999,20.68,144.76,0.6090211104740146
Tales of Arise - Beyond the Dawn Ultimate Edition,E06162,0,498.0,0.0,498.0,67.91225999999999,0.0,8.828593799999998,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Tales of Berseria,E02174,4,268.0,0.0,268.0,36.54716,146.18864,4.7511308,127.1841168,0.2,25.43682336,0.05,6.35920584,0.05,6.35920584,22.26,89.04,0.6090760540627508
Tales of Berseria,E02174,258,268.0,0.9,26.0,3.5456199999999995,914.7699599999999,0.46093059999999997,795.8498651999998,0.2,159.16997303999997,0.05,39.79249325999999,0.05,39.79249325999999,2.16,557.2800000000001,0.609202339788246
Tales of Vesperia: Definitive Edition,E03191,8,258.0,0.8,51.0,6.95487,55.63896,0.9041331,48.405895199999996,0.2,9.68117904,0.05,2.42029476,0.05,2.42029476,4.24,33.92,0.609644752525928
Tales of Vesperia: Definitive Edition,E03191,0,258.0,0.0,258.0,35.18346,0.0,4.5738498,0.0,0.2,0.0,0.07,0.0,0.05,0.0,0.0,0.0,
Tales of Zestiria,E01607,1,314.0,0.6,125.0,17.04625,17.04625,2.2160125,14.8302375,0.2,2.9660475,0.05,0.741511875,0.05,0.741511875,10.38,10.38,0.6089315831927844
Tales of Zestiria,E01607,0,314.0,0.0,314.0,42.82018,0.0,5.5666234,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
TEKKEN 7,E02278,10,198.0,0.75,49.0,6.68213,66.8213,0.8686769,58.134531,0.2,11.6269062,0.05,2.90672655,0.05,2.90672655,4.07,40.7,0.6090872221881347
TEKKEN 7,E02278,0,198.0,0.0,198.0,27.00126,0.0,3.5101638,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
TEKKEN 7 - Originals Edition,E05647,4,398.0,0.75,99.0,13.50063,54.00252,1.7550819,46.982192399999995,0.2,9.396438479999999,0.05,2.3491096199999997,0.05,2.3491096199999997,8.22,32.88,0.608860475400037
TEKKEN 7 - Originals Edition,E05647,0,398.0,0.0,398.0,54.275259999999996,0.0,7.0557837999999995,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
TEKKEN 8,E05700,2,348.0,0.0,348.0,47.456759999999996,94.91351999999999,6.1693788,82.5747624,0.2,16.51495248,0.05,4.12873812,0.05,4.12873812,28.9,57.8,0.6089754125650382
TEKKEN 8,E05700,34,348.0,0.5,174.0,23.728379999999998,806.76492,3.0846894,701.8854804,0.2,140.37709608,0.05,35.09427402,0.05,35.09427402,14.45,491.29999999999995,0.6089754125650382
TEKKEN 8 - Deluxe Edition,E06226,11,498.0,0.4,298.0,40.638259999999995,447.02085999999997,5.2829738,388.9081481999999,0.2,77.78162963999999,0.05,19.445407409999998,0.05,19.445407409999998,24.75,272.25,0.6090319811921082
TEKKEN 8 - Deluxe Edition,E06227,0,498.0,0.0,498.0,67.91225999999999,0.0,8.828593799999998,0.0,0.2,0.0,0.07,0.0,0.05,0.0,0.0,0.0,
TEKKEN 8 - Ultimate Edition,E06227,1,548.0,0.0,548.0,74.73075999999999,74.73075999999999,9.714998799999998,65.01576119999999,0.2,13.003152239999999,0.05,3.2507880599999996,0.05,3.2507880599999996,45.51,45.51,0.6089861791851174
TEKKEN 8 - Ultimate Edition,E06227,13,548.0,0.4,328.0,44.72936,581.48168,5.8148168,505.8890616,0.2,101.17781232,0.05,25.29445308,0.05,25.29445308,27.24,354.12,0.608995970431949
That Time I Got Reincarnated as a Slime ISEKAI Chronicles Digital Deluxe Edition,,1,348.0,0.25,261.0,35.592569999999995,35.592569999999995,4.6270340999999995,30.965535899999995,0.2,6.193107179999999,0.05,1.5482767949999998,0.05,1.5482767949999998,21.68,21.68,0.609115891322262
That Time I Got Reincarnated as a Slime ISEKAI Chronicles Digital Deluxe Edition,,0,348.0,0.0,348.0,47.456759999999996,0.0,6.1693788,0.0,0.2,0.0,,,0.05,0.0,0.0,0.0,
THE IDOLM@STER STARLIT SEASON,E03045,39,348.0,0.6,139.0,18.95543,739.26177,2.4642059,643.1577399,0.2,128.63154798000002,0.05,32.157886995000005,0.05,32.157886995000005,11.54,450.05999999999995,0.6087965295432496
THE IDOLM@STER STARLIT SEASON,E03045,0,348.0,0.0,348.0,47.456759999999996,0.0,6.1693788,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
THE IDOLM@STER STARLIT SEASON Digital Deluxe Edition,E05096,21,498.0,0.6,199.0,27.137629999999998,569.89023,3.5278918999999997,495.8045000999999,0.2,99.16090001999999,0.05,24.790225004999996,0.05,24.790225004999996,16.53,347.13,0.6091173031690682
THE IDOLM@STER STARLIT SEASON Digital Deluxe Edition,E05096,0,498.0,0.0,498.0,67.91225999999999,0.0,8.828593799999998,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
We Love Katamari REROLL+ Royal Reverie,E05071,1,148.0,0.75,37.0,5.04569,5.04569,0.6559397,4.389750299999999,0.2,0.8779500599999999,0.05,0.21948751499999997,0.05,0.21948751499999997,3.07,3.07,0.6084400745983206
We Love Katamari REROLL+ Royal Reverie,E05071,0,148.0,0.0,148.0,20.18276,0.0,2.6237588,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
We Love Katamari REROLL+ Royal Reverie Special Edition,E06305,1,198.0,0.75,49.0,6.68213,6.68213,0.8686769,5.8134531,0.2,1.16269062,0.05,0.290672655,0.05,0.290672655,4.07,4.07,0.6090872221881347
We Love Katamari REROLL+ Royal Reverie Special Edition,E06305,0,198.0,0.0,198.0,27.00126,0.0,3.5101638,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
,,10053,,,,,171650.41907,808.3676766099998,149335.8645909,0.2,29867.17291817999,,,0.04999999999999998,7466.793229544997,,104530.14999999989,
