Product Name,Normalized Name,paxCode,Customer Reference,amount,selling_price,currency,start_month,end_month
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,0.0,198.0,CNY,2025-11,2025-11
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,3.0,49.0,CNY,2025-12,2025-12
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,0.0,198.0,CNY,2025-12,2025-12
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,1.0,49.0,CNY,2026-01,2026-01
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,1.0,49.0,CNY,2026-01,2026-01
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,0.0,198.0,CNY,2026-01,2026-01
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,8.0,49.0,CNY,2026-02,2026-02
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,0.0,198.0,CNY,2026-02,2026-02
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,11.0,49.0,CNY,2026-03,2026-03
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,0.0,198.0,CNY,2026-03,2026-03
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,14.0,49.0,CNY,2026-04,2026-04
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,E02942,0.0,198.0,CNY,2026-04,2026-04
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,,398.0,CNY,2024-08,2024-09
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,,398.0,CNY,2024-10,2024-10
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2024-11,2024-11
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,9.0,90.9828,CNY,2024-11,2024-11
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,10.0,91.54,CNY,2025-01,2025-01
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,4.0,91.0,CNY,2025-02,2025-02
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,4.0,131.0,CNY,2025-03,2025-03
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,6.0,99.0,CNY,2025-04,2025-04
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,6.0,99.0,CNY,2025-05,2025-05
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,12.0,99.0,CNY,2025-06,2025-06
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,23.0,99.0,CNY,2025-07,2025-07
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,1.0,99.0,CNY,2025-07,2025-07
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2025-07,2025-07
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,21.0,99.0,CNY,2025-08,2025-08
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2025-08,2025-08
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,29.0,99.0,CNY,2025-09,2025-09
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2025-09,2025-09
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,16.0,99.0,CNY,2025-10,2025-10
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2025-10,2025-10
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,17.0,99.0,CNY,2025-11,2025-11
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,4.0,99.0,CNY,2025-11,2025-11
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2025-11,2025-11
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,14.0,99.0,CNY,2025-12,2025-12
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2025-12,2025-12
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,3.0,99.0,CNY,2026-01,2026-01
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2026-01,2026-01
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,22.0,99.0,CNY,2026-02,2026-02
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,3.0,99.0,CNY,2026-02,2026-02
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2026-02,2026-02
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,7.0,99.0,CNY,2026-03,2026-03
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,1.0,99.0,CNY,2026-03,2026-03
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2026-03,2026-03
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,10.0,99.0,CNY,2026-04,2026-04
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,E06292,0.0,398.0,CNY,2026-04,2026-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,,298.0,CNY,2024-08,2024-09
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,,298.0,CNY,2024-10,2024-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,1.0,298.0,CNY,2024-11,2024-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,57.0,149.0,CNY,2024-11,2024-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,1.0,298.0,CNY,2024-12,2024-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,23.0,149.0,CNY,2024-12,2024-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,63.0,149.0,CNY,2025-01,2025-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,4.0,298.0,CNY,2025-02,2025-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,15.0,149.0,CNY,2025-02,2025-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,3.0,298.0,CNY,2025-03,2025-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,22.0,178.0,CNY,2025-03,2025-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,20.0,149.0,CNY,2025-04,2025-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,2.0,298.0,CNY,2025-04,2025-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,2.0,298.0,CNY,2025-05,2025-05
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,20.0,149.0,CNY,2025-05,2025-05
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,48.0,149.0,CNY,2025-06,2025-06
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,4.0,298.0,CNY,2025-06,2025-06
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,59.0,149.0,CNY,2025-07,2025-07
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,3.0,149.0,CNY,2025-07,2025-07
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2025-07,2025-07
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,1.0,298.0,CNY,2025-08,2025-08
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,52.0,149.0,CNY,2025-08,2025-08
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2025-08,2025-08
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,73.0,119.0,CNY,2025-09,2025-09
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,27.0,149.0,CNY,2025-09,2025-09
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2025-09,2025-09
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,18.0,119.0,CNY,2025-10,2025-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,31.0,149.0,CNY,2025-10,2025-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2025-10,2025-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,1.0,298.0,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,38.0,119.0,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,3.0,119.0,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,82.0,119.0,CNY,2025-12,2025-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,1.0,119.0,CNY,2025-12,2025-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2025-12,2025-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,1.0,298.0,CNY,2026-01,2026-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,31.0,119.0,CNY,2026-01,2026-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,24.0,119.0,CNY,2026-01,2026-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2026-01,2026-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,72.0,119.0,CNY,2026-02,2026-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,4.0,119.0,CNY,2026-02,2026-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2026-02,2026-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,4.0,298.0,CNY,2026-03,2026-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,46.0,119.0,CNY,2026-03,2026-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2026-03,2026-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,2.0,298.0,CNY,2026-04,2026-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,49.0,119.0,CNY,2026-04,2026-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,2.0,119.0,CNY,2026-04,2026-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,E03049,0.0,298.0,CNY,2026-04,2026-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,,428.0,CNY,2024-08,2024-09
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,,428.0,CNY,2024-10,2024-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,6.0,428.0,CNY,2024-11,2024-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,19.0,214.0,CNY,2024-11,2024-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,9.0,214.0,CNY,2024-12,2024-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2024-12,2024-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,38.0,214.0,CNY,2025-01,2025-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,1.0,428.0,CNY,2025-02,2025-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,5.0,214.0,CNY,2025-02,2025-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,3.0,428.0,CNY,2025-03,2025-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,15.0,248.0,CNY,2025-03,2025-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,14.0,214.0,CNY,2025-04,2025-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,1.0,428.0,CNY,2025-04,2025-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,8.0,214.0,CNY,2025-05,2025-05
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,16.0,214.0,CNY,2025-06,2025-06
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,1.0,428.0,CNY,2025-06,2025-06
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,27.0,214.0,CNY,2025-07,2025-07
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2025-07,2025-07
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,18.0,214.0,CNY,2025-08,2025-08
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2025-08,2025-08
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,47.0,171.0,CNY,2025-09,2025-09
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,16.0,214.0,CNY,2025-09,2025-09
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2025-09,2025-09
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,7.0,214.0,CNY,2025-10,2025-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,2.0,428.0,CNY,2025-10,2025-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,15.0,171.0,CNY,2025-10,2025-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2025-10,2025-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,105.0,171.0,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,3.0,171.0,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,1.0,428.0,CNY,2025-12,2025-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,22.0,171.0,CNY,2025-12,2025-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2025-12,2025-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,1.0,428.0,CNY,2026-01,2026-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,9.0,171.0,CNY,2026-01,2026-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2026-01,2026-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,88.0,171.0,CNY,2026-02,2026-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,1.0,171.0,CNY,2026-02,2026-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2026-02,2026-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,1.0,428.0,CNY,2026-03,2026-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,25.0,171.0,CNY,2026-03,2026-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,1.0,171.0,CNY,2026-03,2026-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2026-03,2026-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,59.0,171.0,CNY,2026-04,2026-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,E06164,0.0,428.0,CNY,2026-04,2026-04
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,,468.0,CNY,2024-08,2024-09
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,,468.0,CNY,2024-10,2024-10
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,0.0,468.0,CNY,2024-11,2024-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,76.0,234.0,CNY,2024-11,2024-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,1.0,468.0,CNY,2024-12,2024-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,13.0,234.0,CNY,2024-12,2024-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,1.0,468.0,CNY,2025-01,2025-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,83.0,234.0,CNY,2025-01,2025-01
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,10.0,234.0,CNY,2025-02,2025-02
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,9.0,468.0,CNY,2025-03,2025-03
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,E06165,23.0,271.0,CNY,2025-03,2025-03
